request_id,scenario,prompt_class,arrival_offset_s,start_ts,first_token_ts,end_ts,ttft_ms,e2e_ms,itl_mean_ms,itl_p95_ms,output_chars,approx_output_tokens,prompt_chars,status,error,metadata
c08_000,sweep,sweep_short,0.0,0.0001430511474609375,0.060033559799194336,0.3454861640930176,59.8905086517334,345.34311294555664,10.617907230670635,15.618741512298584,135,28,131,ok,,"{""concurrency"": 8}"
c08_001,sweep,sweep_short,0.0,0.00032711029052734375,0.05025339126586914,0.4032273292541504,49.9262809753418,402.90021896362305,10.399146513505416,15.703678131103516,163,35,131,ok,,"{""concurrency"": 8}"
c08_002,sweep,sweep_short,0.0,0.0003840923309326172,0.06049227714538574,0.31781697273254395,60.108184814453125,317.4328804016113,10.491070540054984,15.389204025268548,118,25,131,ok,,"{""concurrency"": 8}"
c08_003,sweep,sweep_short,0.0,0.00042819976806640625,0.06026196479797363,0.3174173831939697,59.83376502990723,316.9891834259033,10.498990183291228,15.346240997314446,118,25,131,ok,,"{""concurrency"": 8}"
c08_004,sweep,sweep_short,0.0,0.00046753883361816406,0.05035257339477539,0.30132031440734863,49.88503456115723,300.85277557373047,10.446589926014775,15.241789817810051,118,25,131,ok,,"{""concurrency"": 8}"
c08_005,sweep,sweep_short,0.0,0.0005061626434326172,0.06010890007019043,0.316878080368042,59.60273742675781,316.3719177246094,10.504007339477539,15.360021591186516,118,25,131,ok,,"{""concurrency"": 8}"
c08_006,sweep,sweep_short,0.0,0.0005517005920410156,0.06017017364501953,0.3171975612640381,59.618473052978516,316.64586067199707,10.501934134441873,15.359592437744134,118,25,131,ok,,"{""concurrency"": 8}"
c08_007,sweep,sweep_short,0.0,0.0005886554718017578,0.060405731201171875,0.3176422119140625,59.81707572937012,317.05355644226074,10.4943151059358,15.389013290405266,118,25,131,ok,,"{""concurrency"": 8}"
c08_008,sweep,sweep_short,0.2,0.20071887969970703,0.2620675563812256,0.4971506595611572,61.348676681518555,296.4317798614502,9.786108265752377,10.983967781066895,118,25,131,ok,,"{""concurrency"": 8}"
c08_009,sweep,sweep_short,0.2,0.20103049278259277,0.2621753215789795,0.496859073638916,61.14482879638672,295.82858085632324,9.78075939676036,10.881900787353516,118,25,131,ok,,"{""concurrency"": 8}"
c08_010,sweep,sweep_short,0.2,0.20119047164916992,0.2619032859802246,0.526174783706665,60.71281433105469,324.9843120574951,9.786266546982985,10.532021522521973,135,28,132,ok,,"{""concurrency"": 8}"
c08_011,sweep,sweep_short,0.2,0.2013401985168457,0.26219701766967773,0.5942065715789795,60.85681915283203,392.8663730621338,9.74958593195135,10.688352584838867,163,35,132,ok,,"{""concurrency"": 8}"
