request_id,scenario,prompt_class,arrival_offset_s,start_ts,first_token_ts,end_ts,ttft_ms,e2e_ms,itl_mean_ms,itl_p95_ms,output_chars,approx_output_tokens,prompt_chars,status,error,metadata
prefix_000,prefix_cache,shared_prefix,0.0,0.0008549690246582031,,0.04280543327331543,,41.95046424865723,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 0}"
prefix_001,prefix_cache,shared_prefix,0.15,0.15161848068237305,,0.16386795043945312,,12.249469757080078,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 1}"
prefix_002,prefix_cache,shared_prefix,0.3,0.3006911277770996,,0.3116929531097412,,11.001825332641602,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 2}"
prefix_003,prefix_cache,shared_prefix,0.44999999999999996,0.4514338970184326,,0.46230578422546387,,10.87188720703125,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 3}"
prefix_004,prefix_cache,shared_prefix,0.6,0.6010353565216064,,0.6110694408416748,,10.03408432006836,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 4}"
prefix_005,prefix_cache,shared_prefix,0.75,0.7509124279022217,,0.7615790367126465,,10.666608810424805,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 5}"
prefix_006,prefix_cache,shared_prefix,0.8999999999999999,0.9014425277709961,,0.9128832817077637,,11.440753936767578,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 6}"
prefix_007,prefix_cache,shared_prefix,1.05,1.0508880615234375,,1.0613887310028076,,10.500669479370117,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 7}"
