request_id,scenario,prompt_class,arrival_offset_s,start_ts,first_token_ts,end_ts,ttft_ms,e2e_ms,itl_mean_ms,itl_p95_ms,output_chars,approx_output_tokens,prompt_chars,status,error,metadata
prefix_000,prefix_cache,shared_prefix,0.0,0.0005645751953125,,0.037871360778808594,,37.306785583496094,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 0}"
prefix_001,prefix_cache,shared_prefix,0.15,0.15099644660949707,,0.16280508041381836,,11.808633804321289,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 1}"
prefix_002,prefix_cache,shared_prefix,0.3,0.3016350269317627,,0.3136570453643799,,12.022018432617188,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 2}"
prefix_003,prefix_cache,shared_prefix,0.44999999999999996,0.4516277313232422,,0.4635024070739746,,11.874675750732422,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 3}"
prefix_004,prefix_cache,shared_prefix,0.6,0.6014137268066406,,0.6121962070465088,,10.782480239868164,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 4}"
prefix_005,prefix_cache,shared_prefix,0.75,0.7509195804595947,,0.7625470161437988,,11.627435684204102,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 5}"
prefix_006,prefix_cache,shared_prefix,0.8999999999999999,0.9014205932617188,,0.9123649597167969,,10.944366455078125,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 6}"
prefix_007,prefix_cache,shared_prefix,1.05,1.0513198375701904,,1.060978889465332,,9.659051895141602,,,0,0,677593,error,"400, message='Bad Request', url='http://localhost:8000/v1/chat/completions'","{""request_index"": 7}"
